"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Childhood Cancers"	"Childhood Cancers Code"	Count	Population	Age-Adjusted Rate
	"Arizona"	"04"	"2006"	"2006"	"All Childhood Invasive Cancer Sites Combined"	"0"	298	1745335	168.675
	"Arizona"	"04"	"2006"	"2006"	"I Leukemia"	"10"	85	1745335	48.430
	"Arizona"	"04"	"2006"	"2006"	"I(a) Lymphoid leukemias"	"11"	63	1745335	35.883
	"Arizona"	"04"	"2006"	"2006"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	27	1745335	15.774
	"Arizona"	"04"	"2006"	"2006"	"II(a) Hodgkin lymphomas"	"21"	19	1745335	11.036
	"Arizona"	"04"	"2006"	"2006"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	57	1745335	32.020
	"Arizona"	"04"	"2006"	"2006"	"III(b) Astrocytomas"	"32"	26	1745335	14.762
	"Arizona"	"04"	"2006"	"2006"	"VIII Malignant bone tumors"	"80"	17	1745335	9.820
	"Arizona"	"04"	"2006"	"2006"	"IX Soft-tissue sarcomas"	"90"	26	1745335	14.634
	"Arizona"	"04"	"2006"	"2006"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	21	1745335	11.962
	"Arizona"	"04"	"2006"	"2006"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	31	1745335	17.946
	"Arizona"	"04"	"2007"	"2007"	"All Childhood Invasive Cancer Sites Combined"	"0"	306	1785103	169.506
	"Arizona"	"04"	"2007"	"2007"	"I Leukemia"	"10"	79	1785103	43.013
	"Arizona"	"04"	"2007"	"2007"	"I(a) Lymphoid leukemias"	"11"	60	1785103	32.479
	"Arizona"	"04"	"2007"	"2007"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	42	1785103	23.571
	"Arizona"	"04"	"2007"	"2007"	"II(a) Hodgkin lymphomas"	"21"	21	1785103	11.871
	"Arizona"	"04"	"2007"	"2007"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	69	1785103	38.525
	"Arizona"	"04"	"2007"	"2007"	"III(b) Astrocytomas"	"32"	37	1785103	20.520
	"Arizona"	"04"	"2007"	"2007"	"IX Soft-tissue sarcomas"	"90"	19	1785103	10.821
	"Arizona"	"04"	"2007"	"2007"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	19	1785103	10.669
	"Arizona"	"04"	"2007"	"2007"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	30	1785103	16.768
	"Arizona"	"04"	"2008"	"2008"	"All Childhood Invasive Cancer Sites Combined"	"0"	282	1814820	153.858
	"Arizona"	"04"	"2008"	"2008"	"I Leukemia"	"10"	97	1814820	52.562
	"Arizona"	"04"	"2008"	"2008"	"I(a) Lymphoid leukemias"	"11"	72	1814820	38.844
	"Arizona"	"04"	"2008"	"2008"	"I(b) Acute myeloid leukemias"	"12"	18	1814820	9.900
	"Arizona"	"04"	"2008"	"2008"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	34	1814820	19.093
	"Arizona"	"04"	"2008"	"2008"	"II(a) Hodgkin lymphomas"	"21"	20	1814820	11.149
	"Arizona"	"04"	"2008"	"2008"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	44	1814820	24.126
	"Arizona"	"04"	"2008"	"2008"	"III(b) Astrocytomas"	"32"	22	1814820	12.203
	"Arizona"	"04"	"2008"	"2008"	"IX Soft-tissue sarcomas"	"90"	21	1814820	11.566
	"Arizona"	"04"	"2008"	"2008"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	22	1814820	11.919
	"Arizona"	"04"	"2008"	"2008"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	17	1814820	9.438
	"Arizona"	"04"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	326	1817884	177.129
	"Arizona"	"04"	"2009"	"2009"	"I Leukemia"	"10"	109	1817884	58.833
	"Arizona"	"04"	"2009"	"2009"	"I(a) Lymphoid leukemias"	"11"	81	1817884	43.730
	"Arizona"	"04"	"2009"	"2009"	"I(b) Acute myeloid leukemias"	"12"	19	1817884	10.206
	"Arizona"	"04"	"2009"	"2009"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	40	1817884	21.919
	"Arizona"	"04"	"2009"	"2009"	"II(a) Hodgkin lymphomas"	"21"	20	1817884	11.015
	"Arizona"	"04"	"2009"	"2009"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	17	1817884	9.255
	"Arizona"	"04"	"2009"	"2009"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	58	1817884	31.570
	"Arizona"	"04"	"2009"	"2009"	"III(b) Astrocytomas"	"32"	27	1817884	14.742
	"Arizona"	"04"	"2009"	"2009"	"IX Soft-tissue sarcomas"	"90"	17	1817884	9.416
	"Arizona"	"04"	"2009"	"2009"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	27	1817884	14.723
	"Arizona"	"04"	"2009"	"2009"	"X(c) Malignant gonadal germ cell tumors"	"103"	20	1817884	10.907
	"Arizona"	"04"	"2009"	"2009"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	29	1817884	15.852
	"Arizona"	"04"	"2009"	"2009"	"XI(b) Thyroid carcinomas"	"112"	17	1817884	9.267
	"Arizona"	"04"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	334	1815534	183.135
	"Arizona"	"04"	"2010"	"2010"	"I Leukemia"	"10"	86	1815534	46.964
	"Arizona"	"04"	"2010"	"2010"	"I(a) Lymphoid leukemias"	"11"	64	1815534	34.849
	"Arizona"	"04"	"2010"	"2010"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	56	1815534	30.865
	"Arizona"	"04"	"2010"	"2010"	"II(a) Hodgkin lymphomas"	"21"	28	1815534	15.449
	"Arizona"	"04"	"2010"	"2010"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	56	1815534	30.858
	"Arizona"	"04"	"2010"	"2010"	"III(b) Astrocytomas"	"32"	26	1815534	14.295
	"Arizona"	"04"	"2010"	"2010"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	1815534	9.371
	"Arizona"	"04"	"2010"	"2010"	"IV Sympathetic nervous system tumors"	"40"	24	1815534	12.960
	"Arizona"	"04"	"2010"	"2010"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	24	1815534	12.960
	"Arizona"	"04"	"2010"	"2010"	"IX Soft-tissue sarcomas"	"90"	20	1815534	10.973
	"Arizona"	"04"	"2010"	"2010"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	24	1815534	13.324
	"Arizona"	"04"	"2010"	"2010"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	27	1815534	14.910
	"Arizona"	"04"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	348	1800863	192.627
	"Arizona"	"04"	"2011"	"2011"	"I Leukemia"	"10"	97	1800863	53.483
	"Arizona"	"04"	"2011"	"2011"	"I(a) Lymphoid leukemias"	"11"	66	1800863	36.273
	"Arizona"	"04"	"2011"	"2011"	"I(b) Acute myeloid leukemias"	"12"	16	1800863	8.877
	"Arizona"	"04"	"2011"	"2011"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	50	1800863	27.798
	"Arizona"	"04"	"2011"	"2011"	"II(a) Hodgkin lymphomas"	"21"	24	1800863	13.370
	"Arizona"	"04"	"2011"	"2011"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	56	1800863	30.920
	"Arizona"	"04"	"2011"	"2011"	"III(b) Astrocytomas"	"32"	31	1800863	17.120
	"Arizona"	"04"	"2011"	"2011"	"VIII Malignant bone tumors"	"80"	16	1800863	8.985
	"Arizona"	"04"	"2011"	"2011"	"IX Soft-tissue sarcomas"	"90"	20	1800863	11.103
	"Arizona"	"04"	"2011"	"2011"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	27	1800863	15.010
	"Arizona"	"04"	"2011"	"2011"	"X(c) Malignant gonadal germ cell tumors"	"103"	19	1800863	10.594
	"Arizona"	"04"	"2011"	"2011"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	41	1800863	22.817
	"Arizona"	"04"	"2011"	"2011"	"XI(b) Thyroid carcinomas"	"112"	21	1800863	11.698
	"Arizona"	"04"	"2012"	"2012"	"All Childhood Invasive Cancer Sites Combined"	"0"	343	1799876	190.439
	"Arizona"	"04"	"2012"	"2012"	"I Leukemia"	"10"	89	1799876	49.185
	"Arizona"	"04"	"2012"	"2012"	"I(a) Lymphoid leukemias"	"11"	63	1799876	34.742
	"Arizona"	"04"	"2012"	"2012"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	43	1799876	23.914
	"Arizona"	"04"	"2012"	"2012"	"II(a) Hodgkin lymphomas"	"21"	22	1799876	12.248
	"Arizona"	"04"	"2012"	"2012"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	61	1799876	33.943
	"Arizona"	"04"	"2012"	"2012"	"III(b) Astrocytomas"	"32"	26	1799876	14.491
	"Arizona"	"04"	"2012"	"2012"	"III(d) Other gliomas"	"34"	17	1799876	9.443
	"Arizona"	"04"	"2012"	"2012"	"VIII Malignant bone tumors"	"80"	24	1799876	13.416
	"Arizona"	"04"	"2012"	"2012"	"IX Soft-tissue sarcomas"	"90"	18	1799876	10.000
	"Arizona"	"04"	"2012"	"2012"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	28	1799876	15.564
	"Arizona"	"04"	"2012"	"2012"	"X(c) Malignant gonadal germ cell tumors"	"103"	17	1799876	9.460
	"Arizona"	"04"	"2012"	"2012"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	32	1799876	17.858
	"Arizona"	"04"	"2012"	"2012"	"XI(b) Thyroid carcinomas"	"112"	16	1799876	8.921
	"Arizona"	"04"	"2013"	"2013"	"All Childhood Invasive Cancer Sites Combined"	"0"	303	1800711	168.335
	"Arizona"	"04"	"2013"	"2013"	"I Leukemia"	"10"	88	1800711	48.806
	"Arizona"	"04"	"2013"	"2013"	"I(a) Lymphoid leukemias"	"11"	51	1800711	28.236
	"Arizona"	"04"	"2013"	"2013"	"I(b) Acute myeloid leukemias"	"12"	17	1800711	9.446
	"Arizona"	"04"	"2013"	"2013"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	39	1800711	21.674
	"Arizona"	"04"	"2013"	"2013"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	41	1800711	22.761
	"Arizona"	"04"	"2013"	"2013"	"III(b) Astrocytomas"	"32"	20	1800711	11.105
	"Arizona"	"04"	"2013"	"2013"	"VIII Malignant bone tumors"	"80"	20	1800711	11.139
	"Arizona"	"04"	"2013"	"2013"	"IX Soft-tissue sarcomas"	"90"	22	1800711	12.243
	"Arizona"	"04"	"2013"	"2013"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	29	1800711	16.158
	"Arizona"	"04"	"2013"	"2013"	"X(c) Malignant gonadal germ cell tumors"	"103"	19	1800711	10.573
	"Arizona"	"04"	"2013"	"2013"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	30	1800711	16.731
	"Arizona"	"04"	"2013"	"2013"	"XI(b) Thyroid carcinomas"	"112"	20	1800711	11.174
	"Arizona"	"04"	"2014"	"2014"	"All Childhood Invasive Cancer Sites Combined"	"0"	328	1807135	181.575
	"Arizona"	"04"	"2014"	"2014"	"I Leukemia"	"10"	89	1807135	49.228
	"Arizona"	"04"	"2014"	"2014"	"I(a) Lymphoid leukemias"	"11"	61	1807135	33.716
	"Arizona"	"04"	"2014"	"2014"	"I(b) Acute myeloid leukemias"	"12"	16	1807135	8.876
	"Arizona"	"04"	"2014"	"2014"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	49	1807135	27.100
	"Arizona"	"04"	"2014"	"2014"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	47	1807135	26.020
	"Arizona"	"04"	"2014"	"2014"	"III(b) Astrocytomas"	"32"	25	1807135	13.853
	"Arizona"	"04"	"2014"	"2014"	"IV Sympathetic nervous system tumors"	"40"	22	1807135	12.214
	"Arizona"	"04"	"2014"	"2014"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	21	1807135	11.661
	"Arizona"	"04"	"2014"	"2014"	"IX Soft-tissue sarcomas"	"90"	16	1807135	8.862
	"Arizona"	"04"	"2014"	"2014"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	28	1807135	15.507
	"Arizona"	"04"	"2014"	"2014"	"X(c) Malignant gonadal germ cell tumors"	"103"	19	1807135	10.524
	"Arizona"	"04"	"2014"	"2014"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	40	1807135	22.152
	"Arizona"	"04"	"2014"	"2014"	"XI(b) Thyroid carcinomas"	"112"	17	1807135	9.411
	"Arizona"	"04"	"2015"	"2015"	"All Childhood Invasive Cancer Sites Combined"	"0"	378	1813861	208.280
	"Arizona"	"04"	"2015"	"2015"	"I Leukemia"	"10"	119	1813861	65.628
	"Arizona"	"04"	"2015"	"2015"	"I(a) Lymphoid leukemias"	"11"	92	1813861	50.793
	"Arizona"	"04"	"2015"	"2015"	"I(b) Acute myeloid leukemias"	"12"	18	1813861	9.875
	"Arizona"	"04"	"2015"	"2015"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	60	1813861	33.027
	"Arizona"	"04"	"2015"	"2015"	"II(a) Hodgkin lymphomas"	"21"	21	1813861	11.546
	"Arizona"	"04"	"2015"	"2015"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	19	1813861	10.448
	"Arizona"	"04"	"2015"	"2015"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	56	1813861	30.930
	"Arizona"	"04"	"2015"	"2015"	"III(b) Astrocytomas"	"32"	32	1813861	17.672
	"Arizona"	"04"	"2015"	"2015"	"VIII Malignant bone tumors"	"80"	17	1813861	9.394
	"Arizona"	"04"	"2015"	"2015"	"IX Soft-tissue sarcomas"	"90"	23	1813861	12.686
	"Arizona"	"04"	"2015"	"2015"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	20	1813861	10.949
	"Arizona"	"04"	"2015"	"2015"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	45	1813861	24.682
	"Arizona"	"04"	"2015"	"2015"	"XI(b) Thyroid carcinomas"	"112"	28	1813861	15.350
	"Arizona"	"04"	"2016"	"2016"	"All Childhood Invasive Cancer Sites Combined"	"0"	313	1823371	171.845
	"Arizona"	"04"	"2016"	"2016"	"I Leukemia"	"10"	94	1823371	51.626
	"Arizona"	"04"	"2016"	"2016"	"I(a) Lymphoid leukemias"	"11"	73	1823371	40.088
	"Arizona"	"04"	"2016"	"2016"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	43	1823371	23.595
	"Arizona"	"04"	"2016"	"2016"	"II(a) Hodgkin lymphomas"	"21"	17	1823371	9.258
	"Arizona"	"04"	"2016"	"2016"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	48	1823371	26.426
	"Arizona"	"04"	"2016"	"2016"	"III(b) Astrocytomas"	"32"	24	1823371	13.200
	"Arizona"	"04"	"2016"	"2016"	"VIII Malignant bone tumors"	"80"	19	1823371	10.344
	"Arizona"	"04"	"2016"	"2016"	"IX Soft-tissue sarcomas"	"90"	22	1823371	12.059
	"Arizona"	"04"	"2016"	"2016"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	31	1823371	16.797
	"Arizona"	"04"	"2017"	"2017"	"All Childhood Invasive Cancer Sites Combined"	"0"	322	1826057	176.177
	"Arizona"	"04"	"2017"	"2017"	"I Leukemia"	"10"	74	1826057	40.600
	"Arizona"	"04"	"2017"	"2017"	"I(a) Lymphoid leukemias"	"11"	56	1826057	30.712
	"Arizona"	"04"	"2017"	"2017"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	44	1826057	24.110
	"Arizona"	"04"	"2017"	"2017"	"II(d) Miscellaneous lymphoreticular neoplasms"	"24"	16	1826057	8.870
	"Arizona"	"04"	"2017"	"2017"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	45	1826057	24.655
	"Arizona"	"04"	"2017"	"2017"	"III(b) Astrocytomas"	"32"	19	1826057	10.373
	"Arizona"	"04"	"2017"	"2017"	"IV Sympathetic nervous system tumors"	"40"	17	1826057	9.421
	"Arizona"	"04"	"2017"	"2017"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	17	1826057	9.421
	"Arizona"	"04"	"2017"	"2017"	"VI Renal tumors"	"60"	19	1826057	10.481
	"Arizona"	"04"	"2017"	"2017"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	1826057	10.481
	"Arizona"	"04"	"2017"	"2017"	"VIII Malignant bone tumors"	"80"	19	1826057	10.326
	"Arizona"	"04"	"2017"	"2017"	"IX Soft-tissue sarcomas"	"90"	23	1826057	12.604
	"Arizona"	"04"	"2017"	"2017"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	26	1826057	14.147
	"Arizona"	"04"	"2017"	"2017"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	43	1826057	23.214
	"Arizona"	"04"	"2017"	"2017"	"XI(b) Thyroid carcinomas"	"112"	25	1826057	13.459
	"Arizona"	"04"	"2018"	"2018"	"All Childhood Invasive Cancer Sites Combined"	"0"	359	1832619	195.964
	"Arizona"	"04"	"2018"	"2018"	"I Leukemia"	"10"	93	1832619	50.789
	"Arizona"	"04"	"2018"	"2018"	"I(a) Lymphoid leukemias"	"11"	68	1832619	37.219
	"Arizona"	"04"	"2018"	"2018"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	53	1832619	28.747
	"Arizona"	"04"	"2018"	"2018"	"II(a) Hodgkin lymphomas"	"21"	20	1832619	10.706
	"Arizona"	"04"	"2018"	"2018"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	21	1832619	11.385
	"Arizona"	"04"	"2018"	"2018"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	34	1832619	18.679
	"Arizona"	"04"	"2018"	"2018"	"III(b) Astrocytomas"	"32"	20	1832619	10.975
	"Arizona"	"04"	"2018"	"2018"	"VIII Malignant bone tumors"	"80"	19	1832619	10.310
	"Arizona"	"04"	"2018"	"2018"	"IX Soft-tissue sarcomas"	"90"	35	1832619	19.158
	"Arizona"	"04"	"2018"	"2018"	"IX(d) Other specified soft tissue sarcomas"	"94"	18	1832619	9.678
	"Arizona"	"04"	"2018"	"2018"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	22	1832619	11.880
	"Arizona"	"04"	"2018"	"2018"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	51	1832619	27.310
	"Arizona"	"04"	"2018"	"2018"	"XI(b) Thyroid carcinomas"	"112"	32	1832619	17.118
	"Arkansas"	"05"	"2001"	"2001"	"All Childhood Invasive Cancer Sites Combined"	"0"	132	756879	173.799
	"Arkansas"	"05"	"2001"	"2001"	"I Leukemia"	"10"	27	756879	35.832
	"Arkansas"	"05"	"2001"	"2001"	"I(a) Lymphoid leukemias"	"11"	22	756879	29.212
	"Arkansas"	"05"	"2001"	"2001"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	28	756879	36.340
	"Arkansas"	"05"	"2001"	"2001"	"II(a) Hodgkin lymphomas"	"21"	17	756879	21.926
	"Arkansas"	"05"	"2001"	"2001"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	22	756879	29.369
	"Arkansas"	"05"	"2002"	"2002"	"All Childhood Invasive Cancer Sites Combined"	"0"	88	755574	116.610
	"Arkansas"	"05"	"2002"	"2002"	"I Leukemia"	"10"	28	755574	37.229
	"Arkansas"	"05"	"2002"	"2002"	"I(a) Lymphoid leukemias"	"11"	18	755574	23.969
	"Arkansas"	"05"	"2003"	"2003"	"All Childhood Invasive Cancer Sites Combined"	"0"	139	756927	183.058
	"Arkansas"	"05"	"2003"	"2003"	"I Leukemia"	"10"	42	756927	55.679
	"Arkansas"	"05"	"2003"	"2003"	"I(a) Lymphoid leukemias"	"11"	29	756927	38.688
	"Arkansas"	"05"	"2003"	"2003"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	20	756927	26.176
	"Arkansas"	"05"	"2003"	"2003"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	27	756927	35.719
	"Arkansas"	"05"	"2004"	"2004"	"All Childhood Invasive Cancer Sites Combined"	"0"	113	761182	147.878
	"Arkansas"	"05"	"2004"	"2004"	"I Leukemia"	"10"	25	761182	32.496
	"Arkansas"	"05"	"2004"	"2004"	"I(a) Lymphoid leukemias"	"11"	17	761182	22.112
	"Arkansas"	"05"	"2004"	"2004"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	21	761182	27.374
	"Arkansas"	"05"	"2004"	"2004"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	22	761182	29.169
	"Arkansas"	"05"	"2005"	"2005"	"All Childhood Invasive Cancer Sites Combined"	"0"	110	767761	142.229
	"Arkansas"	"05"	"2005"	"2005"	"I Leukemia"	"10"	27	767761	35.157
	"Arkansas"	"05"	"2005"	"2005"	"I(a) Lymphoid leukemias"	"11"	18	767761	23.400
	"Arkansas"	"05"	"2005"	"2005"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	22	767761	28.209
	"Arkansas"	"05"	"2005"	"2005"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	18	767761	23.496
	"Arkansas"	"05"	"2006"	"2006"	"All Childhood Invasive Cancer Sites Combined"	"0"	119	776646	152.795
	"Arkansas"	"05"	"2006"	"2006"	"I Leukemia"	"10"	26	776646	33.058
	"Arkansas"	"05"	"2006"	"2006"	"I(a) Lymphoid leukemias"	"11"	17	776646	21.799
	"Arkansas"	"05"	"2006"	"2006"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	21	776646	26.814
	"Arkansas"	"05"	"2006"	"2006"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	25	776646	32.811
	"Arkansas"	"05"	"2007"	"2007"	"All Childhood Invasive Cancer Sites Combined"	"0"	142	782997	180.002
	"Arkansas"	"05"	"2007"	"2007"	"I Leukemia"	"10"	30	782997	38.230
	"Arkansas"	"05"	"2007"	"2007"	"I(a) Lymphoid leukemias"	"11"	22	782997	27.969
	"Arkansas"	"05"	"2007"	"2007"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	16	782997	20.323
	"Arkansas"	"05"	"2007"	"2007"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	28	782997	35.894
	"Arkansas"	"05"	"2007"	"2007"	"III(b) Astrocytomas"	"32"	16	782997	20.597
	"Arkansas"	"05"	"2007"	"2007"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	22	782997	27.976
	"Arkansas"	"05"	"2008"	"2008"	"All Childhood Invasive Cancer Sites Combined"	"0"	117	788595	147.088
	"Arkansas"	"05"	"2008"	"2008"	"I Leukemia"	"10"	23	788595	28.903
	"Arkansas"	"05"	"2008"	"2008"	"I(a) Lymphoid leukemias"	"11"	17	788595	21.533
	"Arkansas"	"05"	"2008"	"2008"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	20	788595	25.065
	"Arkansas"	"05"	"2008"	"2008"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	25	788595	31.772
	"Arkansas"	"05"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	146	792501	182.980
	"Arkansas"	"05"	"2009"	"2009"	"I Leukemia"	"10"	40	792501	49.842
	"Arkansas"	"05"	"2009"	"2009"	"I(a) Lymphoid leukemias"	"11"	29	792501	36.167
	"Arkansas"	"05"	"2009"	"2009"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	22	792501	27.721
	"Arkansas"	"05"	"2009"	"2009"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	34	792501	42.796
	"Arkansas"	"05"	"2009"	"2009"	"III(b) Astrocytomas"	"32"	18	792501	22.760
	"Arkansas"	"05"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	138	795616	172.902
	"Arkansas"	"05"	"2010"	"2010"	"I Leukemia"	"10"	37	795616	46.163
	"Arkansas"	"05"	"2010"	"2010"	"I(a) Lymphoid leukemias"	"11"	24	795616	29.889
	"Arkansas"	"05"	"2010"	"2010"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	21	795616	26.486
	"Arkansas"	"05"	"2010"	"2010"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	23	795616	29.016
	"Arkansas"	"05"	"2010"	"2010"	"IX Soft-tissue sarcomas"	"90"	16	795616	19.905
	"Arkansas"	"05"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	128	793158	160.980
	"Arkansas"	"05"	"2011"	"2011"	"I Leukemia"	"10"	32	793158	39.955
	"Arkansas"	"05"	"2011"	"2011"	"I(a) Lymphoid leukemias"	"11"	22	793158	27.463
	"Arkansas"	"05"	"2011"	"2011"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	18	793158	22.663
	"Arkansas"	"05"	"2011"	"2011"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	27	793158	34.179
	"Arkansas"	"05"	"2012"	"2012"	"All Childhood Invasive Cancer Sites Combined"	"0"	121	790455	152.515
	"Arkansas"	"05"	"2012"	"2012"	"I Leukemia"	"10"	31	790455	38.976
	"Arkansas"	"05"	"2012"	"2012"	"I(a) Lymphoid leukemias"	"11"	22	790455	27.506
	"Arkansas"	"05"	"2012"	"2012"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	21	790455	26.614
	"Arkansas"	"05"	"2012"	"2012"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	21	790455	26.495
	"Arkansas"	"05"	"2013"	"2013"	"All Childhood Invasive Cancer Sites Combined"	"0"	133	787178	168.643
	"Arkansas"	"05"	"2013"	"2013"	"I Leukemia"	"10"	35	787178	44.241
	"Arkansas"	"05"	"2013"	"2013"	"I(a) Lymphoid leukemias"	"11"	26	787178	32.866
	"Arkansas"	"05"	"2013"	"2013"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	23	787178	29.232
	"Arkansas"	"05"	"2013"	"2013"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	28	787178	35.487
	"Arkansas"	"05"	"2013"	"2013"	"III(b) Astrocytomas"	"32"	18	787178	22.818
